painter,artist,bucket,painting_title,filename,source_page_url,download_url,commons_file_title,width,height,bytes
seurat,Georges Seurat,well_known,A Sunday Afternoon on the Island of La Grande Jatte,seurat/well_known/a_sunday_afternoon_on_the_island_of_la_grande_jatte.jpg,https://commons.wikimedia.org/wiki/File:A_Sunday_on_La_Grande_Jatte_by_Georges_Seurat_-_Joy_of_Museums_-_Art_Institute_of_Chicago.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9c/A_Sunday_on_La_Grande_Jatte_by_Georges_Seurat_-_Joy_of_Museums_-_Art_Institute_of_Chicago.jpg,File:A Sunday on La Grande Jatte by Georges Seurat - Joy of Museums - Art Institute of Chicago.jpg,1098,691,256830
seurat,Georges Seurat,well_known,Bathers at Asnières,seurat/well_known/bathers_at_asni_res.jpg,https://commons.wikimedia.org/wiki/File:Georges_Seurat_-_Study_for_Bathers_at_Asni%C3%A8res_PC_91.jpg,https://upload.wikimedia.org/wikipedia/commons/3/38/Georges_Seurat_-_Study_for_Bathers_at_Asni%C3%A8res_PC_91.jpg,File:Georges Seurat - Study for Bathers at Asnières PC 91.jpg,6367,4226,11579390
seurat,Georges Seurat,well_known,The Circus,seurat/well_known/the_circus.jpg,"https://commons.wikimedia.org/wiki/File:Georges_Seurat,_1891,_Le_Cirque_(The_Circus),_oil_on_canvas,_185_x_152_cm,_Mus%C3%A9e_d%27Orsay.jpg",https://upload.wikimedia.org/wikipedia/commons/4/41/Georges_Seurat%2C_1891%2C_Le_Cirque_%28The_Circus%29%2C_oil_on_canvas%2C_185_x_152_cm%2C_Mus%C3%A9e_d%27Orsay.jpg,"File:Georges Seurat, 1891, Le Cirque (The Circus), oil on canvas, 185 x 152 cm, Musée d'Orsay.jpg",1249,1560,2108970
seurat,Georges Seurat,well_known,The Models,seurat/well_known/the_models.jpg,"https://commons.wikimedia.org/wiki/File:Georges_Seurat,_Study_after_%22The_Models%22,_1888,_NGA_74269.jpg",https://upload.wikimedia.org/wikipedia/commons/b/bf/Georges_Seurat%2C_Study_after_%22The_Models%22%2C_1888%2C_NGA_74269.jpg,"File:Georges Seurat, Study after ""The Models"", 1888, NGA 74269.jpg",1100,874,479943
seurat,Georges Seurat,well_known,The Channel of Gravelines,seurat/well_known/the_channel_of_gravelines.jpg,"https://commons.wikimedia.org/wiki/File:Seurat,_Georges_-_The_Channel_of_Gravelines,_Petit_Fort_Philippe_-_Google_Art_Project.jpg",https://upload.wikimedia.org/wikipedia/commons/7/7f/Seurat%2C_Georges_-_The_Channel_of_Gravelines%2C_Petit_Fort_Philippe_-_Google_Art_Project.jpg,"File:Seurat, Georges - The Channel of Gravelines, Petit Fort Philippe - Google Art Project.jpg",1100,867,321557
seurat,Georges Seurat,less_known,Young Woman Powdering Herself,seurat/less_known/young_woman_powdering_herself.jpg,https://commons.wikimedia.org/wiki/File:Young_Woman_Powdering_Herself_Georges_Seurat.jpg,https://upload.wikimedia.org/wikipedia/commons/3/38/Young_Woman_Powdering_Herself_Georges_Seurat.jpg,File:Young Woman Powdering Herself Georges Seurat.jpg,1548,1936,621598
seurat,Georges Seurat,less_known,Le Chahut,seurat/less_known/le_chahut.jpg,"https://commons.wikimedia.org/wiki/File:Georges_seurat,_studio_per_le_chahut,_1889,_04.jpg",https://upload.wikimedia.org/wikipedia/commons/0/0a/Georges_seurat%2C_studio_per_le_chahut%2C_1889%2C_04.jpg,"File:Georges seurat, studio per le chahut, 1889, 04.jpg",1551,1982,691721
seurat,Georges Seurat,less_known,The Bridge at Courbevoie,seurat/less_known/the_bridge_at_courbevoie.jpg,"https://commons.wikimedia.org/wiki/File:Seurat,_The_Bridge_at_Courbevoie,_Courtauld_Gallery.jpg",https://upload.wikimedia.org/wikipedia/commons/8/84/Seurat%2C_The_Bridge_at_Courbevoie%2C_Courtauld_Gallery.jpg,"File:Seurat, The Bridge at Courbevoie, Courtauld Gallery.jpg",2138,1779,652598
seurat,Georges Seurat,less_known,The Eiffel Tower,seurat/less_known/the_eiffel_tower.jpg,https://commons.wikimedia.org/wiki/File:Georges_Seurat_-_Tour_Eiffel.jpg,https://upload.wikimedia.org/wikipedia/commons/8/8a/Georges_Seurat_-_Tour_Eiffel.jpg,File:Georges Seurat - Tour Eiffel.jpg,688,1100,277394
seurat,Georges Seurat,less_known,"Port-en-Bessin, Entrance to the Harbor",seurat/less_known/port_en_bessin_entrance_to_the_harbor.jpg,https://commons.wikimedia.org/wiki/File:Georges_Seurat_-_Port-en-Bessin_-_Entrance_to_the_Harbor.jpg,https://upload.wikimedia.org/wikipedia/commons/0/02/Georges_Seurat_-_Port-en-Bessin_-_Entrance_to_the_Harbor.jpg,File:Georges Seurat - Port-en-Bessin - Entrance to the Harbor.jpg,1014,835,234191
van_gogh,Vincent van Gogh,well_known,The Starry Night,van_gogh/well_known/the_starry_night.jpg,"https://commons.wikimedia.org/wiki/File:Vincent_van_Gogh,_The_Starry_Night_(1889),_MoMA.jpg",https://upload.wikimedia.org/wikipedia/commons/6/61/Vincent_van_Gogh%2C_The_Starry_Night_%281889%29%2C_MoMA.jpg,"File:Vincent van Gogh, The Starry Night (1889), MoMA.jpg",1024,652,349365
van_gogh,Vincent van Gogh,well_known,Sunflowers,van_gogh/well_known/sunflowers.jpg,"https://commons.wikimedia.org/wiki/File:Vincent_van_Gogh_-_Sunflowers_(1888,_National_Gallery_London).jpg",https://upload.wikimedia.org/wikipedia/commons/f/fe/Vincent_van_Gogh_-_Sunflowers_%281888%2C_National_Gallery_London%29.jpg,"File:Vincent van Gogh - Sunflowers (1888, National Gallery London).jpg",2024,2531,596238
van_gogh,Vincent van Gogh,well_known,Irises,van_gogh/well_known/irises.jpg,https://commons.wikimedia.org/wiki/File:Vincent_van_Gogh_-_Irises_(1889).jpg,https://upload.wikimedia.org/wikipedia/commons/c/c8/Vincent_van_Gogh_-_Irises_%281889%29.jpg,File:Vincent van Gogh - Irises (1889).jpg,5000,3926,4890896
van_gogh,Vincent van Gogh,well_known,The Bedroom,van_gogh/well_known/the_bedroom.jpg,"https://commons.wikimedia.org/wiki/File:WLANL_-_dacarrot_-_Part_of_the_Bedroom,_Vincent_van_Gogh_(1888).jpg",https://upload.wikimedia.org/wikipedia/commons/0/08/WLANL_-_dacarrot_-_Part_of_the_Bedroom%2C_Vincent_van_Gogh_%281888%29.jpg,"File:WLANL - dacarrot - Part of the Bedroom, Vincent van Gogh (1888).jpg",1024,984,415315
van_gogh,Vincent van Gogh,well_known,Café Terrace at Night,van_gogh/well_known/caf_terrace_at_night.jpg,"https://commons.wikimedia.org/wiki/File:Vincent_van_Gogh._Caf%C3%A9_Terrace_at_Night._1888._Reed_pen_and_ink_over_pencil_on_laid_paper,_(65.4_x_47.1_cm)._Dallas_Museum_of_Art.jpg",https://upload.wikimedia.org/wikipedia/commons/d/dd/Vincent_van_Gogh._Caf%C3%A9_Terrace_at_Night._1888._Reed_pen_and_ink_over_pencil_on_laid_paper%2C_%2865.4_x_47.1_cm%29._Dallas_Museum_of_Art.jpg,"File:Vincent van Gogh. Café Terrace at Night. 1888. Reed pen and ink over pencil on laid paper, (65.4 x 47.1 cm). Dallas Museum of Art.jpg",773,1024,389027
van_gogh,Vincent van Gogh,less_known,Wheat Field with Crows,van_gogh/less_known/wheat_field_with_crows.jpg,https://commons.wikimedia.org/wiki/File:Vincent_van_Gogh_(1853-1890)_-_Wheat_Field_with_Crows_(1890).jpg,https://upload.wikimedia.org/wikipedia/commons/f/f3/Vincent_van_Gogh_%281853-1890%29_-_Wheat_Field_with_Crows_%281890%29.jpg,File:Vincent van Gogh (1853-1890) - Wheat Field with Crows (1890).jpg,1770,1313,699996
van_gogh,Vincent van Gogh,less_known,The Potato Eaters,van_gogh/less_known/the_potato_eaters.jpg,https://commons.wikimedia.org/wiki/File:WLANL_-_Minke_Wagenaar_-_Vincent_van_Gogh_1885_The_potato_eaters_(1).jpg,https://upload.wikimedia.org/wikipedia/commons/1/1e/WLANL_-_Minke_Wagenaar_-_Vincent_van_Gogh_1885_The_potato_eaters_%281%29.jpg,File:WLANL - Minke Wagenaar - Vincent van Gogh 1885 The potato eaters (1).jpg,1280,903,229086
van_gogh,Vincent van Gogh,less_known,Tree Roots,van_gogh/less_known/tree_roots.jpg,https://commons.wikimedia.org/wiki/File:Vincent_van_Gogh_-_Tree_Roots_and_Trunks_(F816).jpg,https://upload.wikimedia.org/wikipedia/commons/a/ab/Vincent_van_Gogh_-_Tree_Roots_and_Trunks_%28F816%29.jpg,File:Vincent van Gogh - Tree Roots and Trunks (F816).jpg,2082,1031,397763
van_gogh,Vincent van Gogh,less_known,Sorrowing Old Man,van_gogh/less_known/sorrowing_old_man.jpg,https://commons.wikimedia.org/wiki/File:Vincent_van_Gogh_-_Old_Man_in_Sorrow_(On_the_Threshold_of_Eternity).jpg,https://upload.wikimedia.org/wikipedia/commons/c/c0/Vincent_van_Gogh_-_Old_Man_in_Sorrow_%28On_the_Threshold_of_Eternity%29.jpg,File:Vincent van Gogh - Old Man in Sorrow (On the Threshold of Eternity).jpg,1836,2916,5314692
van_gogh,Vincent van Gogh,less_known,Skull of a Skeleton with Burning Cigarette,van_gogh/less_known/skull_of_a_skeleton_with_burning_cigarette.jpg,https://commons.wikimedia.org/wiki/File:WLANL_-_Minke_Wagenaar_-_Vincent_van_Gogh_1885-1886_Skull_of_a_skeleton_with_burning_cigarette.jpg,https://upload.wikimedia.org/wikipedia/commons/5/54/WLANL_-_Minke_Wagenaar_-_Vincent_van_Gogh_1885-1886_Skull_of_a_skeleton_with_burning_cigarette.jpg,File:WLANL - Minke Wagenaar - Vincent van Gogh 1885-1886 Skull of a skeleton with burning cigarette.jpg,2481,3289,2278243
william_turner,J. M. W. Turner,well_known,The Fighting Temeraire,william_turner/well_known/the_fighting_temeraire.jpg,"https://commons.wikimedia.org/wiki/File:The_Fighting_Temeraire,_JMW_Turner,_National_Gallery.jpg",https://upload.wikimedia.org/wikipedia/commons/3/30/The_Fighting_Temeraire%2C_JMW_Turner%2C_National_Gallery.jpg,"File:The Fighting Temeraire, JMW Turner, National Gallery.jpg",5684,4226,5103820
william_turner,J. M. W. Turner,well_known,"Rain, Steam and Speed",william_turner/well_known/rain_steam_and_speed.jpg,"https://commons.wikimedia.org/wiki/File:Turner_-_Rain,_Steam_and_Speed_-_National_Gallery_file.jpg",https://upload.wikimedia.org/wikipedia/commons/9/96/Turner_-_Rain%2C_Steam_and_Speed_-_National_Gallery_file.jpg,"File:Turner - Rain, Steam and Speed - National Gallery file.jpg",3567,2648,1719660
william_turner,J. M. W. Turner,well_known,The Slave Ship,william_turner/well_known/the_slave_ship.jpg,"https://commons.wikimedia.org/wiki/File:J.M.W._Turner_Slave_Ship_(_Slavers_Throwing_Overboard_the_Dead_and_Dying,_Typhoon_Coming_On)._1840.png",https://upload.wikimedia.org/wikipedia/commons/e/e2/J.M.W._Turner_Slave_Ship_%28_Slavers_Throwing_Overboard_the_Dead_and_Dying%2C_Typhoon_Coming_On%29._1840.png,"File:J.M.W. Turner Slave Ship ( Slavers Throwing Overboard the Dead and Dying, Typhoon Coming On). 1840.png",2663,1971,1251655
william_turner,J. M. W. Turner,well_known,Snow Storm: Steam-Boat off a Harbour's Mouth,william_turner/well_known/snow_storm_steam_boat_off_a_harbour_s_mouth.jpg,https://commons.wikimedia.org/wiki/File:J.M.W._Turner_%E2%80%93_Snow_Storm_-_Steam-Boat_off_a_Harbour%27s_Mouth.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e4/J.M.W._Turner_%E2%80%93_Snow_Storm_-_Steam-Boat_off_a_Harbour%27s_Mouth.jpg,File:J.M.W. Turner – Snow Storm - Steam-Boat off a Harbour's Mouth.jpg,1198,914,301871
william_turner,J. M. W. Turner,well_known,"Norham Castle, Sunrise",william_turner/well_known/norham_castle_sunrise.jpg,"https://commons.wikimedia.org/wiki/File:Joseph_Mallord_William_Turner_-_Norham_Castle,_Sunrise_-_WGA23182.jpg",https://upload.wikimedia.org/wikipedia/commons/3/33/Joseph_Mallord_William_Turner_-_Norham_Castle%2C_Sunrise_-_WGA23182.jpg,"File:Joseph Mallord William Turner - Norham Castle, Sunrise - WGA23182.jpg",1536,1133,127352
william_turner,J. M. W. Turner,less_known,Fishermen at Sea,william_turner/less_known/fishermen_at_sea.jpg,https://commons.wikimedia.org/wiki/File:William_Turner_-_Fishermen_at_Sea.jpg,https://upload.wikimedia.org/wikipedia/commons/4/48/William_Turner_-_Fishermen_at_Sea.jpg,File:William Turner - Fishermen at Sea.jpg,1274,960,1863788
william_turner,J. M. W. Turner,less_known,Calais Pier,william_turner/less_known/calais_pier.jpg,https://commons.wikimedia.org/wiki/File:Calais_-_jet%C3%A9e_-_Turner.jpg,https://upload.wikimedia.org/wikipedia/commons/9/91/Calais_-_jet%C3%A9e_-_Turner.jpg,File:Calais - jetée - Turner.jpg,5878,4226,6381716
william_turner,J. M. W. Turner,less_known,Peace: Burial at Sea,william_turner/less_known/peace_burial_at_sea.jpg,https://commons.wikimedia.org/wiki/File:Turner_-_Peace_-_Burial_at_Sea.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a3/Turner_-_Peace_-_Burial_at_Sea.jpg,File:Turner - Peace - Burial at Sea.jpg,2064,2101,865802
william_turner,J. M. W. Turner,less_known,Keelmen Heaving in Coals by Moonlight,william_turner/less_known/keelmen_heaving_in_coals_by_moonlight.jpg,"https://commons.wikimedia.org/wiki/File:Keelmen_Heaving_in_Coals_by_Moonlight_by_Joseph_Mallord_William_Turner,_1835,_oil_on_canvas,_view_2_-_National_Gallery_of_Art,_Washington_-_DSC00011.JPG",https://upload.wikimedia.org/wikipedia/commons/d/d0/Keelmen_Heaving_in_Coals_by_Moonlight_by_Joseph_Mallord_William_Turner%2C_1835%2C_oil_on_canvas%2C_view_2_-_National_Gallery_of_Art%2C_Washington_-_DSC00011.JPG,"File:Keelmen Heaving in Coals by Moonlight by Joseph Mallord William Turner, 1835, oil on canvas, view 2 - National Gallery of Art, Washington - DSC00011.JPG",2674,1959,1234961
william_turner,J. M. W. Turner,less_known,Ulysses Deriding Polyphemus,william_turner/less_known/ulysses_deriding_polyphemus.jpg,https://commons.wikimedia.org/wiki/File:Turner_-_Ulysses_deriding_Polyphemus_1829.jpg,https://upload.wikimedia.org/wikipedia/commons/d/de/Turner_-_Ulysses_deriding_Polyphemus_1829.jpg,File:Turner - Ulysses deriding Polyphemus 1829.jpg,2721,1772,1022078
